validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_global_validation,ABOD,0.997944501541624,0.7811124234940405,0.9734901650331891,0.4509082455396801,0.5294117647058824,0.8044185638427734
synthetic_global_validation,KNN,0.9996145940390544,0.8093525179856115,0.996343537414966,0.43850851716571176,0.52,0.12552356719970703
synthetic_global_validation,LOF,0.9722507708119219,0.7341887683882744,0.6000955299466977,0.34889586406546247,0.6,0.03468179702758789
synthetic_global_validation,COF,0.8291366906474821,0.43047353162246316,0.4201621303635633,0.17465866815340833,0.7931034482758621,0.37444400787353516
synthetic_global_validation,IForest,0.9987153134635149,0.823472565231397,0.9852173521270222,0.5204279584672847,0.44642857142857145,0.13938450813293457
synthetic_global_validation,OCSVM,0.9987153134635149,0.839686459787394,0.9906015037593985,0.478209781786661,0.45,0.050809621810913086
synthetic_global_validation,COPOD,1.0,0.8669601632127134,0.9999999999999999,0.6461714869129054,0.36065573770491804,0.016071319580078125
synthetic_global_validation,PCA,0.9964028776978417,0.8642220551916676,0.9709811616954475,0.5217231348078977,0.4262295081967213,0.00687098503112793
synthetic_global_validation,HBOS,0.9996145940390545,0.8427735423601418,0.996170211379571,0.5642420041873345,0.39344262295081966,0.006509542465209961
synthetic_global_validation,MCD,0.9888232271325796,0.771770643186943,0.865355849508241,0.3654468880784809,0.5853658536585366,0.36560726165771484
synthetic_global_validation,LODA,0.9998715313463515,0.871094169440567,0.9987684729064039,0.5374993702416996,0.3684210526315789,0.024378061294555664
synthetic_global_validation,CBLOF,0.9952466598150052,0.7640932030495007,0.9595433263958023,0.41388355110325653,0.5454545454545454,0.11072564125061035
synthetic_discrepancy_validation,ABOD,0.7780061664953751,0.7811124234940405,0.2898676150947611,0.4509082455396801,0.5294117647058824,0.8091516494750977
synthetic_discrepancy_validation,KNN,0.7656731757451183,0.8093525179856115,0.24260735514798326,0.43850851716571176,0.52,0.12251520156860352
synthetic_discrepancy_validation,LOF,0.7785200411099692,0.7341887683882744,0.2300358743546978,0.34889586406546247,0.6,0.034623146057128906
synthetic_discrepancy_validation,COF,0.7511562178828365,0.43047353162246316,0.20948336680934568,0.17465866815340833,0.7931034482758621,0.38297295570373535
synthetic_discrepancy_validation,IForest,0.6399023638232271,0.823472565231397,0.12083506888483184,0.5204279584672847,0.44642857142857145,0.13792634010314941
synthetic_discrepancy_validation,OCSVM,0.552929085303186,0.839686459787394,0.15960580935087768,0.478209781786661,0.45,0.05029582977294922
synthetic_discrepancy_validation,COPOD,0.9857399794450153,0.8669601632127134,0.7853143231654447,0.6461714869129054,0.36065573770491804,0.016437530517578125
synthetic_discrepancy_validation,PCA,0.538540596094553,0.8642220551916676,0.11526604139711573,0.5217231348078977,0.4262295081967213,0.00655674934387207
synthetic_discrepancy_validation,HBOS,0.7244347379239466,0.8427735423601418,0.1929120019146397,0.5642420041873345,0.39344262295081966,0.0065271854400634766
synthetic_discrepancy_validation,MCD,0.6404162384378211,0.771770643186943,0.13916600958394232,0.3654468880784809,0.5853658536585366,0.3737351894378662
synthetic_discrepancy_validation,LODA,0.7853288797533402,0.7166863524106087,0.2841325849230981,0.3406362185311264,0.559322033898305,0.02724480628967285
synthetic_discrepancy_validation,CBLOF,0.7004110996916753,0.7640932030495007,0.1714928570788281,0.41388355110325653,0.5454545454545454,0.10652375221252441
