validation_type,model,val_auc,test_auc,val_ap,test_ap,test_fdr,training_time
synthetic_discrepancy_validation,LOF,0.8104130400379808,0.9440208667736758,0.6669906132433572,0.9364438362442868,0.06547619047619048,0.014781951904296875
synthetic_discrepancy_validation,COF,0.5200189903465738,0.39038255751738904,0.46306061747744176,0.5484079515852877,0.0,0.15507936477661133
synthetic_discrepancy_validation,IForest,0.8102547871498655,0.9966559657570894,0.62825430429862,0.9981335307869892,0.056179775280898875,0.1272594928741455
synthetic_discrepancy_validation,OCSVM,0.5562589017249564,0.9947164258962012,0.461632375228704,0.997045890931961,0.06666666666666667,0.013722658157348633
synthetic_discrepancy_validation,COPOD,0.9347998100965343,0.9961878009630818,0.8113343688976686,0.9978666955902854,0.01282051282051282,0.012327909469604492
synthetic_discrepancy_validation,PCA,0.4926412407026428,0.9867576243980738,0.432890001108685,0.9890329032853287,0.06666666666666667,0.006829023361206055
synthetic_discrepancy_validation,HBOS,0.8415888589966768,0.994983948635634,0.6985224992597361,0.9971009972796573,0.045714285714285714,0.0065648555755615234
synthetic_discrepancy_validation,MCD,0.7862003481563539,0.993713215623328,0.59537241389535,0.9966147552102214,0.061452513966480445,0.03650808334350586
synthetic_discrepancy_validation,LODA,0.5461307168855831,0.9930444087747459,0.4435015851252855,0.9961288707064587,0.056179775280898875,0.0244903564453125
synthetic_discrepancy_validation,CBLOF,0.7165690773856623,0.9864232209737828,0.5431215452853204,0.9876342566064509,0.061452513966480445,0.1081695556640625
